token,order_token,product_token,brand_order_token,product_name,product_option_name,suggested_retail_price,retailer_price,retailer_original_price,quantity,total_retailer_price,retailer_total,discount_percentage,localized_brand_order_number,product_variations
oi_cxfb3f9wh4,o_neb79kyj29,p_3d532gbm2v,bo_kgfwpkagjm,Bon|Artis Painted Dog Tote Bag,default,2500,1250,1250,3,3750,3750,0,#KGFWPKAGJM,
oi_8hz936pmez,o_neb79kyj29,p_h34qa4rpxc,bo_kgfwpkagjm,Bon|Artis Ooh La La House Tote Bag,default,2500,1250,1250,3,3750,3750,0,#KGFWPKAGJM,
oi_5zghxjpt77,o_u2cp6f46hm,p_zwzh9dgcy7,bo_vtguxsv5av,Bon|Artis Bees Love These Tea Towel,default,1990,995,995,4,3980,3980,0,#VTGUXSV5AV,
oi_u3bvadybu6,o_u2cp6f46hm,p_7nt46c37ff,bo_vtguxsv5av,Bon|Artis Painted Dog Tea Towel,default,1990,995,995,4,3980,3980,0,#VTGUXSV5AV,
oi_eptkcq5ad4,o_u2cp6f46hm,p_pdj8rur3c6,bo_vtguxsv5av,Bon|Artis Ooh La La Poodles Tea Towel,default,1990,995,995,4,3980,3980,0,#VTGUXSV5AV,
oi_wswytq4dbe,o_u2cp6f46hm,p_3pyqfgnfp6,bo_vtguxsv5av,Bon|Artis Blue & Orange Bouquet Tea Towel,default,1990,995,995,4,3980,3980,0,#VTGUXSV5AV,
oi_yqhbjrhqfe,o_u2cp6f46hm,p_beugb7a95u,bo_vtguxsv5av,Bon|Artis Ooh La La Cats Tea Towel,default,1990,995,995,4,3980,3980,0,#VTGUXSV5AV,
oi_4gj77fu4jj,o_u2cp6f46hm,p_v98nxkvsts,bo_vtguxsv5av,Bon|Artis Oohlala House Tea Towel,default,1990,995,995,4,3980,3980,0,#VTGUXSV5AV,
oi_uw63p37a24,o_u2cp6f46hm,p_kk9dcpd88n,bo_vtguxsv5av,Bon|Artis Ooh La La House Cosmetic Bags,"Medium (9""x3""6"")",2800,1400,1400,3,4200,4200,0,#VTGUXSV5AV,
oi_qafr4fh7fe,o_u2cp6f46hm,p_3455x82jp3,bo_vtguxsv5av,Bon|Artis Painted Dog Cosmetic Bags,"Medium (9""x3""6"")",2800,1400,1400,3,4200,4200,0,#VTGUXSV5AV,
oi_z5z6pxws6k,o_u2cp6f46hm,p_37f29ef524,bo_vtguxsv5av,Bon|Artis Ooh La La Poodles Tote Bag,default,2500,1250,1250,3,3750,3750,0,#VTGUXSV5AV,
oi_qs7kwxs5qw,o_u2cp6f46hm,p_h34qa4rpxc,bo_vtguxsv5av,Bon|Artis Ooh La La House Tote Bag,default,2500,1250,1250,3,3750,3750,0,#VTGUXSV5AV,
oi_re3b86pv8j,o_frsvu9hap5,p_anxvuvu5wd,bo_tzfjbgyj8w,Bon|Artis Oo La La House Pajama Long Shirt,X-Large,11400,5700,5700,1,5700,5700,0,#TZFJBGYJ8W,
oi_6ga8yf6bsw,o_frsvu9hap5,p_anxvuvu5wd,bo_tzfjbgyj8w,Bon|Artis Oo La La House Pajama Long Shirt,Medium,11400,5700,5700,1,5700,5700,0,#TZFJBGYJ8W,
oi_scz45u4bc5,o_frsvu9hap5,p_qydpvzv9dq,bo_tzfjbgyj8w,Bon|Artis Ooh La La House Apron,default,4200,2100,2100,2,4200,4200,0,#TZFJBGYJ8W,
oi_rkzexd27bq,o_frsvu9hap5,p_tnkewb7fqv,bo_tzfjbgyj8w,Bon|Artis Painted Dog Pajama Long Shirt,Medium,11400,5700,5700,1,5700,5700,0,#TZFJBGYJ8W,
oi_wysv42db89,o_frsvu9hap5,p_tnkewb7fqv,bo_tzfjbgyj8w,Bon|Artis Painted Dog Pajama Long Shirt,X-Large,11400,5700,5700,1,5700,5700,0,#TZFJBGYJ8W,
oi_fju998sb3h,o_frsvu9hap5,p_kk9dcpd88n,bo_tzfjbgyj8w,Bon|Artis Ooh La La House Cosmetic Bags,"Medium (9""x3""6"")",2800,1400,1400,3,4200,4200,0,#TZFJBGYJ8W,
oi_ubbjdvafaj,o_v7nv66sptb,p_7nt46c37ff,bo_sffz7ys9bm,Bon|Artis Painted Dog Tea Towel,default,1990,995,995,4,3980,3980,0,#SFFZ7YS9BM,
oi_5ftx24mgcx,o_v7nv66sptb,p_v98nxkvsts,bo_sffz7ys9bm,Bon|Artis Oohlala House Tea Towel,default,1990,995,995,4,3980,3980,0,#SFFZ7YS9BM,
oi_c555ajdkj6,o_v7nv66sptb,p_pdj8rur3c6,bo_sffz7ys9bm,Bon|Artis Ooh La La Poodles Tea Towel,default,1990,995,995,4,3980,3980,0,#SFFZ7YS9BM,
oi_h94n7negza,o_v7nv66sptb,p_h34qa4rpxc,bo_sffz7ys9bm,Bon|Artis Ooh La La House Tote Bag,default,2500,1250,1250,3,3750,3750,0,#SFFZ7YS9BM,
oi_46uayy9ud5,o_v7nv66sptb,p_h769hx52cx,bo_sffz7ys9bm,Bon|Artis Ooh La La Cat’s Meow Tea Towel,default,1990,995,995,4,3980,3980,0,#SFFZ7YS9BM,
oi_m8q6yy7aj7,o_v7nv66sptb,p_3d532gbm2v,bo_sffz7ys9bm,Bon|Artis Painted Dog Tote Bag,default,2500,1250,1250,3,3750,3750,0,#SFFZ7YS9BM,
oi_4qx8g7sd3e,o_2tgbgcq4fp,p_kk9dcpd88n,bo_n4xe4ctyve,Bon|Artis Ooh La La House Cosmetic Bags,"Medium (9""x3""6"")",2800,1400,1400,3,4200,4200,0,#N4XE4CTYVE,
oi_pw49gu5y9h,o_2tgbgcq4fp,p_kk9dcpd88n,bo_n4xe4ctyve,Bon|Artis Ooh La La House Cosmetic Bags,"Large (12""x5""x8"")",3400,1700,1700,3,5100,5100,0,#N4XE4CTYVE,
oi_m48vt9drcs,o_2tgbgcq4fp,p_tnkewb7fqv,bo_n4xe4ctyve,Bon|Artis Painted Dog Pajama Long Shirt,Small,11400,5700,5700,1,5700,5700,0,#N4XE4CTYVE,
oi_pbfsk5y28u,o_2tgbgcq4fp,p_tnkewb7fqv,bo_n4xe4ctyve,Bon|Artis Painted Dog Pajama Long Shirt,Medium,11400,5700,5700,1,5700,5700,0,#N4XE4CTYVE,
oi_6wvxhuveq4,o_2tgbgcq4fp,p_anxvuvu5wd,bo_n4xe4ctyve,Bon|Artis Oo La La House Pajama Long Shirt,Large,11400,5700,5700,1,5700,5700,0,#N4XE4CTYVE,
oi_g3rytuaypb,o_2tgbgcq4fp,p_anxvuvu5wd,bo_n4xe4ctyve,Bon|Artis Oo La La House Pajama Long Shirt,Small,11400,5700,5700,2,11400,11400,0,#N4XE4CTYVE,
oi_bvxc6enuqe,o_npm9mmqdjx,p_s8cbx7xbxx,bo_xdbkbfm58b,Bon|Artis Ooh La La Cats Meow Tote Bag,default,2500,1250,1250,9,11250,11250,0,#XDBKBFM58B,
oi_dgpqhgksz2,o_npm9mmqdjx,p_zs9z9rbu3q,bo_xdbkbfm58b,Bon|Artis Ooh La La Cats Tote Bag,default,2500,1250,1250,3,3750,3750,0,#XDBKBFM58B,
oi_7mb5cpu6wf,o_npm9mmqdjx,p_3455x82jp3,bo_xdbkbfm58b,Bon|Artis Painted Dog Cosmetic Bags,"Small (7""x2.25'x4.25)",2400,1200,1200,3,3600,3600,0,#XDBKBFM58B,
oi_wwu7mesmkf,o_npm9mmqdjx,p_54kxruvpxe,bo_xdbkbfm58b,Bon|Artis Ooh La La Cats Cosmetic Bags,"Small (7""x2.25'x4.25)",2400,1200,1200,3,3600,3600,0,#XDBKBFM58B,
oi_vscdhmpr5a,o_g4shxw7nkr,p_rmfv5unqhc,bo_rputyzzuyp,Bon|Artis Ooh La La House Pajama Set,X-Large,15800,7900,7900,1,7900,7900,0,#RPUTYZZUYP,
oi_47fgff4pfh,o_g4shxw7nkr,p_us6qfhtjyq,bo_rputyzzuyp,Bon|Artis The Painted Dog Pajama Set,X-Large,15800,7900,7900,1,7900,7900,0,#RPUTYZZUYP,
oi_wfgjk3wec6,o_g4shxw7nkr,p_4wwx2hgr9n,bo_rputyzzuyp,Bon|Artis Ooh La La Cats Pajama Set,X-Large,15800,7900,7900,1,7900,7900,0,#RPUTYZZUYP,
oi_kqdpzc3p3p,o_g4shxw7nkr,p_4wwx2hgr9n,bo_rputyzzuyp,Bon|Artis Ooh La La Cats Pajama Set,Large,15800,7900,7900,1,7900,7900,0,#RPUTYZZUYP,
oi_q3a9b7wzzx,o_g4shxw7nkr,p_4wwx2hgr9n,bo_rputyzzuyp,Bon|Artis Ooh La La Cats Pajama Set,Medium,15800,7900,7900,1,7900,7900,0,#RPUTYZZUYP,
oi_w8f7sfg27g,o_g4shxw7nkr,p_us6qfhtjyq,bo_rputyzzuyp,Bon|Artis The Painted Dog Pajama Set,Large,15800,7900,7900,1,7900,7900,0,#RPUTYZZUYP,
oi_s37fnh3ekz,o_6ev8b5wb3q,p_swmea5w7b9,bo_t9ejcs6pqs,Bon|Artis Painted Dog Apron,default,4200,2100,2100,2,4200,4200,0,#T9EJCS6PQS,
oi_sn75e5zwx4,o_6ev8b5wb3q,p_b5bhk2gnqe,bo_t9ejcs6pqs,Bon|Artis Ooh La La Cats Apron,default,4200,2100,2100,2,4200,4200,0,#T9EJCS6PQS,
oi_tvga92mnfb,o_6ev8b5wb3q,p_qydpvzv9dq,bo_t9ejcs6pqs,Bon|Artis Ooh La La House Apron,default,4200,2100,2100,2,4200,4200,0,#T9EJCS6PQS,
oi_dvqpvsebky,o_6ev8b5wb3q,p_3455x82jp3,bo_t9ejcs6pqs,Bon|Artis Painted Dog Cosmetic Bags,"Medium (9""x3""6"")",2800,1400,1400,3,4200,4200,0,#T9EJCS6PQS,
oi_4vswbgzev3,o_6ev8b5wb3q,p_54kxruvpxe,bo_t9ejcs6pqs,Bon|Artis Ooh La La Cats Cosmetic Bags,"Medium (9""x3""6"")",2800,1400,1400,3,4200,4200,0,#T9EJCS6PQS,
oi_phzzfd2e3z,o_44zj5dktsc,p_7nt46c37ff,bo_cmfj8fzysj,Bon|Artis Painted Dog Tea Towel,default,1990,995,995,4,3582,3980,10,#CMFJ8FZYSJ,
oi_y5bjz4uezu,o_44zj5dktsc,p_v98nxkvsts,bo_cmfj8fzysj,Bon|Artis Oohlala House Tea Towel,default,1990,995,995,4,3582,3980,10,#CMFJ8FZYSJ,
oi_7sgatm7xjq,o_44zj5dktsc,p_rmfv5unqhc,bo_cmfj8fzysj,Bon|Artis Ooh La La House Pajama Set,Medium,15800,7900,7900,1,7110,7900,10,#CMFJ8FZYSJ,
oi_25nqeequp9,o_44zj5dktsc,p_rmfv5unqhc,bo_cmfj8fzysj,Bon|Artis Ooh La La House Pajama Set,X-Large,15800,7900,7900,1,7110,7900,10,#CMFJ8FZYSJ,
oi_ce2ncmz9v2,o_44zj5dktsc,p_rmfv5unqhc,bo_cmfj8fzysj,Bon|Artis Ooh La La House Pajama Set,Large,15800,7900,7900,1,7110,7900,10,#CMFJ8FZYSJ,
oi_b84caawax8,o_44zj5dktsc,p_us6qfhtjyq,bo_cmfj8fzysj,Bon|Artis The Painted Dog Pajama Set,Medium,15800,7900,7900,1,7110,7900,10,#CMFJ8FZYSJ,
oi_kjq48uu4xe,o_44zj5dktsc,p_h34qa4rpxc,bo_cmfj8fzysj,Bon|Artis Ooh La La House Tote Bag,default,2500,1250,1250,3,3375,3750,10,#CMFJ8FZYSJ,
oi_hzfc2kx6vf,o_55xbefmetm,p_3d532gbm2v,bo_57zuwj8brg,Bon|Artis Painted Dog Tote Bag,default,2500,1250,1250,9,11250,11250,0,#57ZUWJ8BRG,
oi_6mfusurxpm,o_55xbefmetm,p_s8cbx7xbxx,bo_57zuwj8brg,Bon|Artis Ooh La La Cats Meow Tote Bag,default,2500,1250,1250,6,7500,7500,0,#57ZUWJ8BRG,
oi_c44psy55ar,o_55xbefmetm,p_7nt46c37ff,bo_57zuwj8brg,Bon|Artis Painted Dog Tea Towel,default,1990,995,995,4,3980,3980,0,#57ZUWJ8BRG,
oi_c95r53tuvd,o_ytvdeh2vrz,p_rmfv5unqhc,bo_dtxvyf3qfh,Bon|Artis Ooh La La House Pajama Set,Small,15800,7900,7900,1,7900,7900,0,#DTXVYF3QFH,
oi_mtdgahj2rp,o_ytvdeh2vrz,p_rmfv5unqhc,bo_dtxvyf3qfh,Bon|Artis Ooh La La House Pajama Set,X-Large,15800,7900,7900,1,7900,7900,0,#DTXVYF3QFH,
oi_dtjfw3c8jz,o_ytvdeh2vrz,p_rmfv5unqhc,bo_dtxvyf3qfh,Bon|Artis Ooh La La House Pajama Set,Medium,15800,7900,7900,1,7900,7900,0,#DTXVYF3QFH,
oi_gx8trz6xe5,o_ytvdeh2vrz,p_rmfv5unqhc,bo_dtxvyf3qfh,Bon|Artis Ooh La La House Pajama Set,Large,15800,7900,7900,1,7900,7900,0,#DTXVYF3QFH,
oi_bg7ynccg3k,o_fnrscrw5nu,p_rmfv5unqhc,bo_8qf99jb9m3,Bon|Artis Ooh La La House Pajama Set,Medium,15800,7900,7900,1,7900,7900,0,#8QF99JB9M3,
oi_gxapf8fey4,o_fnrscrw5nu,p_rmfv5unqhc,bo_8qf99jb9m3,Bon|Artis Ooh La La House Pajama Set,Small,15800,7900,7900,2,15800,15800,0,#8QF99JB9M3,
oi_2frgu9xxu5,o_fnrscrw5nu,p_us6qfhtjyq,bo_8qf99jb9m3,Bon|Artis The Painted Dog Pajama Set,Small,15800,7900,7900,1,7900,7900,0,#8QF99JB9M3,
oi_zewtjn7wmn,o_fnrscrw5nu,p_us6qfhtjyq,bo_8qf99jb9m3,Bon|Artis The Painted Dog Pajama Set,Medium,15800,7900,7900,2,15800,15800,0,#8QF99JB9M3,
oi_pgzmz97k5e,o_au885bet2r,p_anxvuvu5wd,bo_fdkcuj3w75,Bon|Artis Oo La La House Pajama Long Shirt,X-Large,11400,5700,5700,1,5700,5700,0,#FDKCUJ3W75,
oi_9adfua4ara,o_au885bet2r,p_v98nxkvsts,bo_fdkcuj3w75,Bon|Artis Oohlala House Tea Towel,default,1990,995,995,8,7960,7960,0,#FDKCUJ3W75,
oi_kgsqpxe4vn,o_au885bet2r,p_qydpvzv9dq,bo_fdkcuj3w75,Bon|Artis Ooh La La House Apron,default,4200,2100,2100,2,4200,4200,0,#FDKCUJ3W75,
oi_ys495rjq6c,o_au885bet2r,p_kk9dcpd88n,bo_fdkcuj3w75,Ooh La La House Cosmetic Bags,"Large (12""x5""x8"")",3400,1700,1700,3,5100,5100,0,#FDKCUJ3W75,
oi_ducmysjuh2,o_au885bet2r,p_3455x82jp3,bo_fdkcuj3w75,Painted Dog Cosmetic Bags,"Medium (9""x3""6"")",2800,1400,1400,3,4200,4200,0,#FDKCUJ3W75,
oi_kmj3bmpna9,o_cwrvc4c68g,p_v98nxkvsts,bo_aubaefvram,Bon|Artis Oohlala House Tea Towel,default,1990,995,995,4,3980,3980,0,#AUBAEFVRAM,
oi_f7bvcwnqun,o_cwrvc4c68g,p_7nt46c37ff,bo_aubaefvram,Bon|Artis Painted Dog Tea Towel,default,1990,995,995,4,3980,3980,0,#AUBAEFVRAM,
oi_4jm4aa59ct,o_cwrvc4c68g,p_h769hx52cx,bo_aubaefvram,Bon|Artis Ooh La La Cat’s Meow Tea Towel,default,1990,995,995,4,3980,3980,0,#AUBAEFVRAM,
oi_vw7ux753jw,o_cwrvc4c68g,p_h34qa4rpxc,bo_aubaefvram,Bon|Artis Ooh La La House Tote Bag,default,2500,1250,1250,3,3750,3750,0,#AUBAEFVRAM,
oi_eg2w79vjuv,o_cwrvc4c68g,p_pdj8rur3c6,bo_aubaefvram,Bon|Artis Ooh La La Poodles Tea Towel,default,1990,995,995,4,3980,3980,0,#AUBAEFVRAM,
oi_k76xt3p4cf,o_cwrvc4c68g,p_3d532gbm2v,bo_aubaefvram,Bon|Artis Painted Dog Tote Bag,default,2500,1250,1250,3,3750,3750,0,#AUBAEFVRAM,
oi_uqugsaweyz,o_ma9jgqxmvw,p_swmea5w7b9,bo_zrzbrysbfe,Bon|Artis Painted Dog Apron,default,4200,2100,2100,2,4200,4200,0,#ZRZBRYSBFE,
oi_4ayn2zffpa,o_ma9jgqxmvw,p_7nt46c37ff,bo_zrzbrysbfe,Bon|Artis Painted Dog Tea Towel,default,1990,995,995,8,7960,7960,0,#ZRZBRYSBFE,
oi_j3eky2ntzb,o_ma9jgqxmvw,p_pdj8rur3c6,bo_zrzbrysbfe,Bon|Artis Ooh La La Poodles Tea Towel,default,1990,995,995,4,3980,3980,0,#ZRZBRYSBFE,
oi_5jsvfxgdg4,o_ma9jgqxmvw,p_zwzh9dgcy7,bo_zrzbrysbfe,Bon|Artis Bees Love These Tea Towel,default,1990,995,995,8,7960,7960,0,#ZRZBRYSBFE,
oi_6zza6mjmwr,o_c6mpmahn2f,p_us6qfhtjyq,bo_mygfqvutvv,Bon|Artis The Painted Dog Pajama Set,Medium,15800,7900,7900,2,15800,15800,0,#MYGFQVUTVV,
oi_s3z8cmtnp4,o_c6mpmahn2f,p_rmfv5unqhc,bo_mygfqvutvv,Bon|Artis Ooh La La House Pajama Set,Large,15800,7900,7900,1,7900,7900,0,#MYGFQVUTVV,
oi_dkyjgux4ub,o_c6mpmahn2f,p_rmfv5unqhc,bo_mygfqvutvv,Bon|Artis Ooh La La House Pajama Set,Small,15800,7900,7900,1,7900,7900,0,#MYGFQVUTVV,
oi_cshhtmzmsd,o_c6mpmahn2f,p_rmfv5unqhc,bo_mygfqvutvv,Bon|Artis Ooh La La House Pajama Set,Medium,15800,7900,7900,2,15800,15800,0,#MYGFQVUTVV,
oi_ff73wbrf48,o_c6mpmahn2f,p_4wwx2hgr9n,bo_mygfqvutvv,Bon|Artis Ooh La La Cats Pajama Set,Medium,15800,7900,7900,2,15800,15800,0,#MYGFQVUTVV,
oi_bgahs7pycq,o_c6mpmahn2f,p_4wwx2hgr9n,bo_mygfqvutvv,Bon|Artis Ooh La La Cats Pajama Set,Small,15800,7900,7900,1,7900,7900,0,#MYGFQVUTVV,
oi_dp7y3sv9z7,o_c6mpmahn2f,p_4wwx2hgr9n,bo_mygfqvutvv,Bon|Artis Ooh La La Cats Pajama Set,Large,15800,7900,7900,1,7900,7900,0,#MYGFQVUTVV,
oi_pa5netwrar,o_c6mpmahn2f,p_us6qfhtjyq,bo_mygfqvutvv,Bon|Artis The Painted Dog Pajama Set,Large,15800,7900,7900,1,7900,7900,0,#MYGFQVUTVV,
oi_pu4gymqkng,o_c6mpmahn2f,p_us6qfhtjyq,bo_mygfqvutvv,Bon|Artis The Painted Dog Pajama Set,Small,15800,7900,7900,1,7900,7900,0,#MYGFQVUTVV,
oi_4h6zu4njnz,o_c6mpmahn2f,p_7753bsunqm,bo_mygfqvutvv,Bon|Artis Bike Baskets Tea Towel,default,1990,995,995,8,7960,7960,0,#MYGFQVUTVV,
oi_38pyy4g39d,o_c6mpmahn2f,p_v98nxkvsts,bo_mygfqvutvv,Bon|Artis Oohlala House Tea Towel,default,1990,995,995,8,7960,7960,0,#MYGFQVUTVV,
oi_xysr7jktkr,o_c6mpmahn2f,p_h769hx52cx,bo_mygfqvutvv,Bon|Artis Ooh La La Cat’s Meow Tea Towel,default,1990,995,995,8,7960,7960,0,#MYGFQVUTVV,
oi_emjsqtxbd6,o_c6mpmahn2f,p_zvv43brwrk,bo_mygfqvutvv,Bon|Artis Black Cottage Tea Towel,default,1990,995,995,8,7960,7960,0,#MYGFQVUTVV,
oi_2pdpk9hgmd,o_c6mpmahn2f,p_3pyqfgnfp6,bo_mygfqvutvv,Bon|Artis Blue & Orange Bouquet Tea Towel,default,1990,995,995,8,7960,7960,0,#MYGFQVUTVV,
oi_nxwz28qjcm,o_c6mpmahn2f,p_7nt46c37ff,bo_mygfqvutvv,Bon|Artis Painted Dog Tea Towel,default,1990,995,995,8,7960,7960,0,#MYGFQVUTVV,
oi_c4rfqvkunw,o_c6mpmahn2f,p_kk9dcpd88n,bo_mygfqvutvv,Ooh La La House Cosmetic Bags,"Small (7""x2.25'x4.25)",2400,1200,1200,3,3600,3600,0,#MYGFQVUTVV,
oi_6j7ztr3fmb,o_c6mpmahn2f,p_kk9dcpd88n,bo_mygfqvutvv,Ooh La La House Cosmetic Bags,"Medium (9""x3""6"")",2800,1400,1400,3,4200,4200,0,#MYGFQVUTVV,
oi_26gtbwpvtu,o_c6mpmahn2f,p_kk9dcpd88n,bo_mygfqvutvv,Ooh La La House Cosmetic Bags,"Large (12""x5""x8"")",3400,1700,1700,3,5100,5100,0,#MYGFQVUTVV,
oi_q94ec6y9cs,o_uk7fvf2xzz,p_kk9dcpd88n,bo_pxegzx23t6,Ooh La La House Cosmetic Bags,"Small (7""x2.25'x4.25)",2400,1200,1200,12,14400,14400,0,#PXEGZX23T6,
oi_5ehdcgwg8q,o_uk7fvf2xzz,p_pdj8rur3c6,bo_pxegzx23t6,Bon|Artis Ooh La La Poodles Tea Towel,default,1990,995,995,8,7960,7960,0,#PXEGZX23T6,
oi_zm833zxy4u,o_uk7fvf2xzz,p_qydpvzv9dq,bo_pxegzx23t6,Bon|Artis Ooh La La House Apron,default,4200,2100,2100,6,12600,12600,0,#PXEGZX23T6,
oi_cca4uafx7q,o_uk7fvf2xzz,p_rmfv5unqhc,bo_pxegzx23t6,Bon|Artis Ooh La La House Pajama Set,Small,15800,7900,7900,6,47400,47400,0,#PXEGZX23T6,
oi_s5gcxmkz2a,o_uk7fvf2xzz,p_rmfv5unqhc,bo_pxegzx23t6,Bon|Artis Ooh La La House Pajama Set,X-Large,15800,7900,7900,1,7900,7900,0,#PXEGZX23T6,
oi_upv4fufkcv,o_uk7fvf2xzz,p_6wng4c655h,bo_pxegzx23t6,Bon|Artis Ooh La La Cats Pajama Long Shirt,Medium,11400,5700,5700,1,5700,5700,0,#PXEGZX23T6,
oi_8wgffj5p5g,o_uk7fvf2xzz,p_6wng4c655h,bo_pxegzx23t6,Bon|Artis Ooh La La Cats Pajama Long Shirt,Small,11400,5700,5700,1,5700,5700,0,#PXEGZX23T6,
oi_298jjazduh,o_dwydfzj87x,p_kk9dcpd88n,bo_nbab4ekrvw,Ooh La La House Cosmetic Bags,"Medium (9""x3""6"")",2800,1400,1400,3,4200,4200,0,#NBAB4EKRVW,
oi_6yf264fryh,o_dwydfzj87x,p_rmfv5unqhc,bo_nbab4ekrvw,Bon|Artis Ooh La La House Pajama Set,Medium,15800,7900,7900,2,15800,15800,0,#NBAB4EKRVW,
oi_v2gnzvrsk9,o_dwydfzj87x,p_us6qfhtjyq,bo_nbab4ekrvw,Bon|Artis The Painted Dog Pajama Set,Small,15800,7900,7900,1,7900,7900,0,#NBAB4EKRVW,
oi_qqhw3aak5h,o_dwydfzj87x,p_us6qfhtjyq,bo_nbab4ekrvw,Bon|Artis The Painted Dog Pajama Set,Medium,15800,7900,7900,1,7900,7900,0,#NBAB4EKRVW,
oi_8wm39mv2e5,o_dwydfzj87x,p_4wwx2hgr9n,bo_nbab4ekrvw,Bon|Artis Ooh La La Cats Pajama Set,Large,15800,7900,7900,1,7900,7900,0,#NBAB4EKRVW,
oi_9dm4r8auv3,o_dwydfzj87x,p_4wwx2hgr9n,bo_nbab4ekrvw,Bon|Artis Ooh La La Cats Pajama Set,Medium,15800,7900,7900,1,7900,7900,0,#NBAB4EKRVW,
oi_utpg3styhd,o_dwydfzj87x,p_4wwx2hgr9n,bo_nbab4ekrvw,Bon|Artis Ooh La La Cats Pajama Set,Small,15800,7900,7900,1,7900,7900,0,#NBAB4EKRVW,
oi_uajqubr75d,o_khkwq68688,p_s8cbx7xbxx,bo_yq9bvzggte,Bon|Artis Ooh La La Cats Meow Tote Bag,default,2500,1250,1250,6,7500,7500,0,#YQ9BVZGGTE,
oi_cjtbpcasds,o_khkwq68688,p_7nt46c37ff,bo_yq9bvzggte,Bon|Artis Painted Dog Tea Towel,default,1990,995,995,4,3980,3980,0,#YQ9BVZGGTE,
oi_bunznktgvm,o_khkwq68688,p_h769hx52cx,bo_yq9bvzggte,Bon|Artis Ooh La La Cat’s Meow Tea Towel,default,1990,995,995,4,3980,3980,0,#YQ9BVZGGTE,
oi_7995zcdat9,o_khkwq68688,p_3d532gbm2v,bo_yq9bvzggte,Bon|Artis Painted Dog Tote Bag,default,2500,1250,1250,6,7500,7500,0,#YQ9BVZGGTE,
oi_t8j4cknh5v,o_9fecqe2yaw,p_rmfv5unqhc,bo_fdtdtghb7m,Bon|Artis Ooh La La House Pajama Set,Large,15800,7900,7900,2,15800,15800,0,#FDTDTGHB7M,
oi_ure52jwkbq,o_9fecqe2yaw,p_rmfv5unqhc,bo_fdtdtghb7m,Bon|Artis Ooh La La House Pajama Set,Medium,15800,7900,7900,4,31600,31600,0,#FDTDTGHB7M,
oi_6qpwhgghvb,o_xqjfmfksfp,p_beugb7a95u,bo_a6n3ks8un6,Bon|Artis Ooh La La Cats Tea Towel,default,1990,995,995,12,11940,11940,0,#A6N3KS8UN6,
oi_66fnbez699,o_xqjfmfksfp,p_7nt46c37ff,bo_a6n3ks8un6,Bon|Artis Painted Dog Tea Towel,default,1990,995,995,12,11940,11940,0,#A6N3KS8UN6,
oi_bydnv25kd8,o_xqjfmfksfp,p_h769hx52cx,bo_a6n3ks8un6,Bon|Artis Ooh La La Cat’s Meow Tea Towel,default,1990,995,995,4,3980,3980,0,#A6N3KS8UN6,
oi_wuymm53zsa,o_xqjfmfksfp,p_3455x82jp3,bo_a6n3ks8un6,Painted Dog Cosmetic Bags,"Small (7""x2.25'x4.25)",2400,1200,1200,6,7200,7200,0,#A6N3KS8UN6,
oi_xrbunzq8xs,o_xqjfmfksfp,p_kk9dcpd88n,bo_a6n3ks8un6,Ooh La La House Cosmetic Bags,"Small (7""x2.25'x4.25)",2400,1200,1200,6,7200,7200,0,#A6N3KS8UN6,
oi_dmbrsda4uk,o_xqjfmfksfp,p_54kxruvpxe,bo_a6n3ks8un6,Ooh La La Cats Cosmetic Bags,"Small (7""x2.25'x4.25)",2400,1200,1200,6,7200,7200,0,#A6N3KS8UN6,
oi_d4j488wzgg,o_xqjfmfksfp,p_v98nxkvsts,bo_a6n3ks8un6,Bon|Artis Oohlala House Tea Towel,default,1990,995,995,8,7960,7960,0,#A6N3KS8UN6,
oi_gca8rgmtwb,o_xqjfmfksfp,p_6wng4c655h,bo_a6n3ks8un6,Bon|Artis Ooh La La Cats Pajama Long Shirt,X-Large,11400,5700,5700,1,5700,5700,0,#A6N3KS8UN6,
oi_f7z7b4ampj,o_xqjfmfksfp,p_6wng4c655h,bo_a6n3ks8un6,Bon|Artis Ooh La La Cats Pajama Long Shirt,Large,11400,5700,5700,1,5700,5700,0,#A6N3KS8UN6,
oi_tq57hmbu66,o_xqjfmfksfp,p_6wng4c655h,bo_a6n3ks8un6,Bon|Artis Ooh La La Cats Pajama Long Shirt,Small,11400,5700,5700,1,5700,5700,0,#A6N3KS8UN6,
oi_2kfzy4sexa,o_xqjfmfksfp,p_6wng4c655h,bo_a6n3ks8un6,Bon|Artis Ooh La La Cats Pajama Long Shirt,Medium,11400,5700,5700,1,5700,5700,0,#A6N3KS8UN6,
oi_j5cjpkxwtj,o_xqjfmfksfp,p_tnkewb7fqv,bo_a6n3ks8un6,Bon|Artis Painted Dog Pajama Long Shirt,X-Large,11400,5700,5700,1,5700,5700,0,#A6N3KS8UN6,
oi_kua8rs7tkx,o_xqjfmfksfp,p_tnkewb7fqv,bo_a6n3ks8un6,Bon|Artis Painted Dog Pajama Long Shirt,Large,11400,5700,5700,1,5700,5700,0,#A6N3KS8UN6,
oi_y8kx57n7gp,o_xqjfmfksfp,p_tnkewb7fqv,bo_a6n3ks8un6,Bon|Artis Painted Dog Pajama Long Shirt,Medium,11400,5700,5700,1,5700,5700,0,#A6N3KS8UN6,
