title,sort_key,brand_token,brand_name,min_option_retail_price,order,execution_date,execution_timestamp,search_query
Handmade Quilted Cotton Velvet Floral Hippie Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:7,b_f8f3cs4bc2,Bhawana Handicrafts,"{'amount_cents': 4699, 'currency': 'USD'}",7,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Vintage Floral Corduroy Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:8,b_qrthtbpuwu,Funkyrel® Atzbranding Limited,"{'amount_cents': 2200, 'currency': 'USD'}",8,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
MB0203 Stella Boho Pattern Fringe Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:9,b_f2s9m5j5tr,MiMi Wholesale,"{'amount_cents': 2375, 'currency': 'USD'}",9,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Organic Cotton Canvas Tote Bag with Long Handles,Tote Bag:2024-06-24T01:58:06.659697:10,b_xnz8xuhjqh,Ah! Table! - Ecodis,"{'amount_cents': 353, 'currency': 'USD', 'original_amount_cents': 330, 'original_currency': 'EUR'}",10,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Vintage Camping Tote bag,Tote Bag:2024-06-24T01:58:06.659697:11,b_qrthtbpuwu,Funkyrel® Atzbranding Limited,"{'amount_cents': 2000, 'currency': 'USD'}",11,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
TBF Organic Cotton Canvas Gusset Tote Bags By Pack - OR110,Tote Bag:2024-06-24T01:58:06.659697:12,b_9ns7v1vn8m,TBF,"{'amount_cents': 548, 'currency': 'USD'}",12,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Pink Bow Pink Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:13,b_drytsgkkmb,Vanilla,"{'amount_cents': 2700, 'currency': 'USD'}",13,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
"Baxter, Highland Cow Tote Shopping Bag",Tote Bag:2024-06-24T01:58:06.659697:14,b_csqtpppskd,Field and Fur Gifts,"{'amount_cents': 884, 'currency': 'USD', 'original_amount_cents': 699, 'original_currency': 'GBP'}",14,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Women's handbag leather tote bag with Zipper,Tote Bag:2024-06-24T01:58:06.659697:15,b_3zvyk2yn8q,Little Trendy,"{'amount_cents': 5998, 'currency': 'USD'}",15,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Small Vintage Artistic Floral Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:16,b_qrthtbpuwu,Funkyrel® Atzbranding Limited,"{'amount_cents': 1300, 'currency': 'USD'}",16,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Canvas Tote Bag With Leather Handle ( 189TV/HH);,Tote Bag:2024-06-24T01:58:06.659697:17,b_r8qnqj83vn,H-H,"{'amount_cents': 270, 'currency': 'USD'}",17,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Tote Bag - NS04,Tote Bag:2024-06-24T01:58:06.659697:18,b_73trddk7t8,No Sweat,"{'amount_cents': 493, 'currency': 'USD', 'original_amount_cents': 390, 'original_currency': 'GBP'}",18,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
WOMEN COLOUR KNITTED TOTE BAG CASUAL WRIST HANDBAG_CWAB0879,Tote Bag:2024-06-24T01:58:06.659697:19,b_3eopd3scey,ACCITY,"{'amount_cents': 1398, 'currency': 'USD'}",19,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Plain Versatile Wide Canvas Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:20,b_1e67dn411w,Cap Zone,"{'amount_cents': 900, 'currency': 'USD'}",20,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
N°49 floral printed cotton tote bag,Tote Bag:2024-06-24T01:58:06.659697:21,b_7e8qt25fx7,Claire Beaugrand,"{'amount_cents': 1658, 'currency': 'USD', 'original_amount_cents': 1550, 'original_currency': 'EUR'}",21,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Pet theme natural printed canvas tote bag,Tote Bag:2024-06-24T01:58:06.659697:22,b_9h14am9qkj,Mabelle Home,"{'amount_cents': 210, 'currency': 'USD'}",22,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
TBF Heavy Cotton Denim Convention Tote Bag - TF270,Tote Bag:2024-06-24T01:58:06.659697:23,b_9ns7v1vn8m,TBF,"{'amount_cents': 1196, 'currency': 'USD'}",23,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
"woodland tote bag, khaki gusseted nature lover library bag",Tote Bag:2024-06-24T01:58:06.659697:24,b_8lo8fvrd5q,"oh, little wren","{'amount_cents': 1650, 'currency': 'USD'}",24,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
CWAB1952_SOLID COLOR VINTAGE KNIT TOTE BAG,Tote Bag:2024-06-24T01:58:06.659697:25,b_gd86yguu29,NINEXIS,"{'amount_cents': 1200, 'currency': 'USD'}",25,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Soli Beach Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:26,b_6cd7w7y9md,Sunni Scenes,"{'amount_cents': 2659, 'currency': 'USD', 'original_amount_cents': 4000, 'original_currency': 'AUD'}",26,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Plant Daddy Reusable Canvas Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:27,b_zwfbznkbgr,Courtney Leanne,"{'amount_cents': 2000, 'currency': 'USD'}",27,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Checkered Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:28,b_4f1f7699,Anchal,"{'amount_cents': 7400, 'currency': 'USD'}",28,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Eye of The Tiger Quilted  Tote Bag  ,Tote Bag:2024-06-24T01:58:06.659697:29,b_2cez78ecsd,Heart of Grace,"{'amount_cents': 5200, 'currency': 'USD'}",29,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Small Daisies Embroidery Linen Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:30,b_pymvm8uh5h,Quince Fables,"{'amount_cents': 3400, 'currency': 'USD'}",30,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
TBF Quality Canvas Tote Bags w/Gusset - TG200,Tote Bag:2024-06-24T01:58:06.659697:31,b_9ns7v1vn8m,TBF,"{'amount_cents': 616, 'currency': 'USD'}",31,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Blue Multi Block Print Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:32,b_bezzuvoja3,Kalyana Textiles,"{'amount_cents': 4200, 'currency': 'USD'}",32,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Custom Branded Tote Bag - Your Shop Logo on a Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:33,b_cf95yuhnpk,ZZZEBRAAA LIMITED,"{'amount_cents': 1264, 'currency': 'USD', 'original_amount_cents': 999, 'original_currency': 'GBP'}",33,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Shop Local Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:34,b_wna3wn753b,Now Designs by Danica,"{'amount_cents': 1000, 'currency': 'USD'}",34,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Custom Small Canvas Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:35,b_5t3ktqcja2,EnchantingSunshine,"{'amount_cents': 1300, 'currency': 'USD'}",35,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Thrifting  & Coffee Tote Bag 2 SIZES,Tote Bag:2024-06-24T01:58:06.659697:36,b_mf02zhhodr,Love You a Latte Shop,"{'amount_cents': 3000, 'currency': 'USD'}",36,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
HDG3966 - PLAIN CANVAS TOTE BAG,Tote Bag:2024-06-24T01:58:06.659697:37,b_79zqq8sddw,MYS Wholesale Inc,"{'amount_cents': 525, 'currency': 'USD'}",37,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
THE CANVAS CROSSBODY TOTE BAG 2270-,Tote Bag:2024-06-24T01:58:06.659697:38,b_j767t6rfcd,anbfashion,"{'amount_cents': 4900, 'currency': 'USD'}",38,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
GERALDA LAMINATO POP STRIPE TOTE BAG,Tote Bag:2024-06-24T01:58:06.659697:39,b_x8v54m75xb,MILANO AMOUR,"{'amount_cents': 12087, 'currency': 'USD', 'original_amount_cents': 11300, 'original_currency': 'EUR'}",39,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
"Original Modern Beach Bag, Rubber Tote Bag X Large, Waterproof, Washable, Tip Proof, Tote Bag for Beach, Boat, Pool",Tote Bag:2024-06-24T01:58:06.659697:40,b_kwyqdfcf9j,ROFFT USA LLC,"{'amount_cents': 7600, 'currency': 'USD'}",40,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Reversible Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:41,b_57wa8f94th,Studio Kibun,"{'amount_cents': 5000, 'currency': 'USD'}",41,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Summer PVC tote bag women's handbag fashion shoulder bag,Tote Bag:2024-06-24T01:58:06.659697:42,b_3zvyk2yn8q,Little Trendy,"{'amount_cents': 3798, 'currency': 'USD'}",42,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Blue Floral Block Print Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:43,b_bezzuvoja3,Kalyana Textiles,"{'amount_cents': 4200, 'currency': 'USD'}",43,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Leopard Mistress Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:44,b_82g49cbvqm,les bambetises,"{'amount_cents': 1389, 'currency': 'USD', 'original_amount_cents': 1299, 'original_currency': 'EUR'}",44,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Vintage Corduroy Smiley Face Shoulder Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:45,b_qrthtbpuwu,Funkyrel® Atzbranding Limited,"{'amount_cents': 2000, 'currency': 'USD'}",45,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Natural Tote Bag - Varies Designs,Tote Bag:2024-06-24T01:58:06.659697:46,b_cgccgspd68,Nurture Goods,"{'amount_cents': 1060, 'currency': 'USD', 'original_amount_cents': 1595, 'original_currency': 'AUD'}",46,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Bee Corduroy tote bag,Tote Bag:2024-06-24T01:58:06.659697:47,b_dcgenfq30e,Rikrack,"{'amount_cents': 2400, 'currency': 'USD'}",47,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Boho Pattern Print Color Tassels Summer Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:48,b_926lzrw9gt,Hana,"{'amount_cents': 1550, 'currency': 'USD'}",48,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Reusable Nylon Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:49,b_qwumeaqd8e,Properly Improper,"{'amount_cents': 1200, 'currency': 'USD'}",49,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
American Flag Burlap Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:50,b_99x4e5i9x3,Anarchy Street,"{'amount_cents': 2199, 'currency': 'USD'}",50,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Thrift Store Funny Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:51,b_fqjyfz3u46,Sister Ray,"{'amount_cents': 1498, 'currency': 'USD'}",51,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
"Emotional Baggage Tote Bag (grocery, unique, canvas, leather",Tote Bag:2024-06-24T01:58:06.659697:52,b_b77cc0b5,FUN CLUB,"{'amount_cents': 2400, 'currency': 'USD'}",52,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
MB0202 Delilah Boho Pattern Fringe Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:53,b_f2s9m5j5tr,MiMi Wholesale,"{'amount_cents': 2375, 'currency': 'USD'}",53,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Mereces Cosas Bonitas Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:54,b_azy7wyd985,Jen Zeano Designs,"{'amount_cents': 3200, 'currency': 'USD'}",54,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Sayings Printed Canvas Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:55,b_9h14am9qkj,Mabelle Home,"{'amount_cents': 210, 'currency': 'USD'}",55,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Green Blooms Tote Bag ,Tote Bag:2024-06-24T01:58:06.659697:56,b_2cez78ecsd,Heart of Grace,"{'amount_cents': 4800, 'currency': 'USD'}",56,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Jute Tote Bag - It Is Well - 17x13.5x6,Tote Bag:2024-06-24T01:58:06.659697:57,b_29xxo8ggi7,Swanson Christian Products,"{'amount_cents': 1999, 'currency': 'USD'}",57,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
American Flag Print Rope Handle Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:58,b_1e67dn411w,Cap Zone,"{'amount_cents': 1198, 'currency': 'USD'}",58,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
STRIPE PRINT CROCHET TOTE BAG MINI CLUTCH PURSE_CWAB0881,Tote Bag:2024-06-24T01:58:06.659697:59,b_3eopd3scey,ACCITY,"{'amount_cents': 1398, 'currency': 'USD'}",59,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
No Rain No Flowers Canvas Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:60,b_fqjyfz3u46,Sister Ray,"{'amount_cents': 1498, 'currency': 'USD'}",60,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Let Me Consult My Crystals Polycotton Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:61,b_8qes2mzglv,Something Different Wholesale,"{'amount_cents': 884, 'currency': 'USD', 'original_amount_cents': 699, 'original_currency': 'GBP'}",61,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Interwoven with Recycled Packthread Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:62,b_gy33y47y5m,Fashion City,"{'amount_cents': 2800, 'currency': 'USD'}",62,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Handmade Floral Pleats Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:63,b_pk9v5b3kfw,Roomco Home,"{'amount_cents': 3400, 'currency': 'USD'}",63,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
New Mercies New Morning Non-Woven Coated Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:64,b_3811aa80,Christian Art Gifts,"{'amount_cents': 499, 'currency': 'USD'}",64,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Boho and Dragonfly Print Tassel Summer Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:65,b_926lzrw9gt,Hana,"{'amount_cents': 1450, 'currency': 'USD'}",65,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
"Donald, Highland Cow Tote Shopping Bag",Tote Bag:2024-06-24T01:58:06.659697:66,b_csqtpppskd,Field and Fur Gifts,"{'amount_cents': 884, 'currency': 'USD', 'original_amount_cents': 699, 'original_currency': 'GBP'}",66,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
TOMATOES  - Knit Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:67,b_dnjpvaniou,Centinelle,"{'amount_cents': 5500, 'currency': 'USD'}",67,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
TBF Natural Cotton Canvas Basic Tote Bags By Pack - TB100,Tote Bag:2024-06-24T01:58:06.659697:68,b_9ns7v1vn8m,TBF,"{'amount_cents': 346, 'currency': 'USD'}",68,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Straw Braid Square Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:69,b_4ahkhhvtpz,Collections by Fame Accessories,"{'amount_cents': 2599, 'currency': 'USD'}",69,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
N°62 floral printed cotton tote bag,Tote Bag:2024-06-24T01:58:06.659697:70,b_7e8qt25fx7,Claire Beaugrand,"{'amount_cents': 1658, 'currency': 'USD', 'original_amount_cents': 1550, 'original_currency': 'EUR'}",70,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Sunflowers and Bees Tote Bag - 16in H x 15in W,Tote Bag:2024-06-24T01:58:06.659697:71,b_skn4q4s7a9,The Sankofa Cache,"{'amount_cents': 1500, 'currency': 'USD'}",71,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Forest Floor Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:72,b_9xttvz196e,Nature Walk,"{'amount_cents': 1700, 'currency': 'USD'}",72,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
"Tote Bag, Shopping bag, gift bag with short Strap - Corduroy",Tote Bag:2024-06-24T01:58:06.659697:73,b_3f6r29bk94,MERGAN CRAFTS - TEXTILE,"{'amount_cents': 1059, 'currency': 'USD', 'original_amount_cents': 990, 'original_currency': 'EUR'}",73,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Hate Less Love More Rainbow Pride LGBTQ Canvas Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:74,b_fqjyfz3u46,Sister Ray,"{'amount_cents': 1498, 'currency': 'USD'}",74,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
"Lake Tote Bag, Lake Accessories, Gift Shop Accessories",Tote Bag:2024-06-24T01:58:06.659697:75,b_7pu8xh0jer,Bash,"{'amount_cents': 1800, 'currency': 'USD'}",75,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Grain Sack Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:76,b_hqg8gbdv3q,DunnByDesigns,"{'amount_cents': 15500, 'currency': 'USD'}",76,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Canvas Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:77,b_g3yzwua85v,Texas Western Cowhide Bags and More,"{'amount_cents': 5595, 'currency': 'USD'}",77,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Recycled Foldable Tote Bag - Do Good Be Good,Tote Bag:2024-06-24T01:58:06.659697:78,b_vjrxkbsjfm,Do Good Be Good,"{'amount_cents': 1300, 'currency': 'USD'}",78,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Tote Bag Canvas Lake Vibe Minimalist Summer Beach Bags,Tote Bag:2024-06-24T01:58:06.659697:79,b_8dsmj2m0,P E T I T R U E,"{'amount_cents': 2400, 'currency': 'USD'}",79,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Basic Metallic Leather Tote Bag JIJOU CAPRI,Tote Bag:2024-06-24T01:58:06.659697:80,b_f3x4aqdj37,JIJOU CAPRI,"{'amount_cents': 11000, 'currency': 'USD'}",80,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Quilted Block Print Tote Bags - Set of 10,Tote Bag:2024-06-24T01:58:06.659697:81,b_4tmmq6yybe,Homesoul,"{'amount_cents': 37949, 'currency': 'USD', 'original_amount_cents': 30000, 'original_currency': 'GBP'}",81,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
tote bag naked couple back,Tote Bag:2024-06-24T01:58:06.659697:82,b_1184p2r680,helen b,"{'amount_cents': 2086, 'currency': 'USD', 'original_amount_cents': 1950, 'original_currency': 'EUR'}",82,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Custom Printed Logo Design Reusable Woven Jute Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:83,b_aywbakgus6,Weddingstar Inc.,"{'amount_cents': 1200, 'currency': 'USD'}",83,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
THE MEDIUM CROSSBODY TOTE BAG 2265,Tote Bag:2024-06-24T01:58:06.659697:84,b_j767t6rfcd,anbfashion,"{'amount_cents': 4550, 'currency': 'USD'}",84,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Quilted Bag | Quilted Tote Bags  | Aqua Shopping Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:85,b_1ml0nwlfxb,Folklore Couture,"{'amount_cents': 5200, 'currency': 'USD'}",85,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Boho and Flowers Print Tassels Summer Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:86,b_926lzrw9gt,Hana,"{'amount_cents': 1450, 'currency': 'USD'}",86,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Savannah Rain Pink Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:87,b_2cez78ecsd,Heart of Grace,"{'amount_cents': 5200, 'currency': 'USD'}",87,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Aria Tote Bag - Black,Tote Bag:2024-06-24T01:58:06.659697:88,b_4dfe9qvgif,Hadley Wren,"{'amount_cents': 3499, 'currency': 'USD'}",88,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
..SI-26488 Canvas Shoulder Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:89,b_849n5pbfjm,42POPS,"{'amount_cents': 4785, 'currency': 'USD'}",89,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Single Flower Crochet Knit Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:90,b_99x4e5i9x3,Anarchy Street,"{'amount_cents': 2799, 'currency': 'USD'}",90,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
tote bag | fatal florals,Tote Bag:2024-06-24T01:58:06.659697:91,b_8tzocfohje,ilikesara | art + goods,"{'amount_cents': 2400, 'currency': 'USD'}",91,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Elegant Canvas Tote Bag - B,Tote Bag:2024-06-24T01:58:06.659697:92,b_kgwum6v7f2,US Bags,"{'amount_cents': 1990, 'currency': 'USD'}",92,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Late Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:93,b_3yfgpe6ng7,VOL DOG,"{'amount_cents': 2353, 'currency': 'USD', 'original_amount_cents': 2200, 'original_currency': 'EUR'}",93,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Tote Bag + Personalization (Custom large & medium tote bags),Tote Bag:2024-06-24T01:58:06.659697:94,b_rfx6bkzdt6,Sycamore Creek Makers,"{'amount_cents': 1700, 'currency': 'USD'}",94,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Knit Tote Shopping Bag MOQ 10pcs ZK1136,Tote Bag:2024-06-24T01:58:06.659697:95,b_9qqlp5kqt7,UNISHE,"{'amount_cents': 798, 'currency': 'USD'}",95,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Twinkies Twink Gay Tote Bag,Tote Bag:2024-06-24T01:58:06.659697:96,b_83jxff7z4u,Queerky,"{'amount_cents': 1995, 'currency': 'USD'}",96,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
PUFFER TOTE BAG - BLACK,Tote Bag:2024-06-24T01:58:06.659697:97,b_kneemdtc7k,Another Version,"{'amount_cents': 4500, 'currency': 'USD'}",97,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Boho Tribal Print Burlap Box Tote Beach Bag,Tote Bag:2024-06-24T01:58:06.659697:98,b_1e67dn411w,Cap Zone,"{'amount_cents': 798, 'currency': 'USD'}",98,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Aria Tote Bag - Yellow,Tote Bag:2024-06-24T01:58:06.659697:99,b_4dfe9qvgif,Hadley Wren,"{'amount_cents': 3499, 'currency': 'USD'}",99,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Cotton Grocery Tote Bag (New + No Interior Pockets),Tote Bag:2024-06-24T01:58:06.659697:100,b_3yerfaqmmt,Desesh,"{'amount_cents': 899, 'currency': 'USD'}",100,2024-06-24,2024-06-24T01:58:06.659697,Tote Bag
Western Cowhide Leather Wristlet Wallet Money Coins,Wallets:2024-06-24T01:58:06.659697:1,b_sx4kc3rrkp,Boho Ranch Shop,"{'amount_cents': 2400, 'currency': 'USD'}",1,2024-06-24,2024-06-24T01:58:06.659697,Wallets
"Phone Wallet Card Holder, Stick on Phone Wallet,",Wallets:2024-06-24T01:58:06.659697:2,b_uvxdqwutd5,Frederick Family Co.,"{'amount_cents': 1100, 'currency': 'USD'}",2,2024-06-24,2024-06-24T01:58:06.659697,Wallets
3121 BN Buffalo leather bifold wallet with  credit slot,Wallets:2024-06-24T01:58:06.659697:3,b_40j19ly1ct,Roma Leathers,"{'amount_cents': 1110, 'currency': 'USD'}",3,2024-06-24,2024-06-24T01:58:06.659697,Wallets
Women's Small Compact Bifold Luxury Wallet With Window ID,Wallets:2024-06-24T01:58:06.659697:4,b_8j7pkksphx,American Leather Goods,"{'amount_cents': 1798, 'currency': 'USD'}",4,2024-06-24,2024-06-24T01:58:06.659697,Wallets
Wrangler Southwestern Art Print Wallet,Wallets:2024-06-24T01:58:06.659697:5,b_kuw6edghr8,Zippity Do Dah,"{'amount_cents': 5400, 'currency': 'USD'}",5,2024-06-24,2024-06-24T01:58:06.659697,Wallets
"Otto Angelino Top Grain Leather Wallet, Multiple Slots Money",Wallets:2024-06-24T01:58:06.659697:6,b_b2bxianmjk,Londo,"{'amount_cents': 4599, 'currency': 'USD'}",6,2024-06-24,2024-06-24T01:58:06.659697,Wallets
MW-610  Embossed Lone Star Concho Men's Bifold Long PU Leather Wallet,Wallets:2024-06-24T01:58:06.659697:7,b_456u5yjyb7,Montana West,"{'amount_cents': 1899, 'currency': 'USD'}",7,2024-06-24,2024-06-24T01:58:06.659697,Wallets
TAC GEAR RFID BLOCKING METAL WALLET- 6/PACK,Wallets:2024-06-24T01:58:06.659697:8,b_zfubjmuta6,Novelty Closeout,"{'amount_cents': 1148, 'currency': 'USD'}",8,2024-06-24,2024-06-24T01:58:06.659697,Wallets
..SI-26459 Vegan Leather Multifunctional Card Holder Wallet,Wallets:2024-06-24T01:58:06.659697:9,b_849n5pbfjm,42POPS,"{'amount_cents': 735, 'currency': 'USD'}",9,2024-06-24,2024-06-24T01:58:06.659697,Wallets
Lizard Scallop Travel Wallet,Wallets:2024-06-24T01:58:06.659697:10,b_5zrmgpdw,Mainstreet Collection,"{'amount_cents': 1800, 'currency': 'USD'}",10,2024-06-24,2024-06-24T01:58:06.659697,Wallets
ES60164 Sherrie Double Zipper Wallet,Wallets:2024-06-24T01:58:06.659697:11,b_f2s9m5j5tr,MiMi Wholesale,"{'amount_cents': 1875, 'currency': 'USD'}",11,2024-06-24,2024-06-24T01:58:06.659697,Wallets
Ladies Wallet Leather - RFID - With Floral Print,Wallets:2024-06-24T01:58:06.659697:12,b_btu6yjez8e,Arrigo,"{'amount_cents': 4278, 'currency': 'USD', 'original_amount_cents': 3999, 'original_currency': 'EUR'}",12,2024-06-24,2024-06-24T01:58:06.659697,Wallets
Wrangler Southwestern Art Print Wallet - Black,Wallets:2024-06-24T01:58:06.659697:13,b_adwkg7449y,South End Clothing and Apparel L.L.C,"{'amount_cents': 5600, 'currency': 'USD'}",13,2024-06-24,2024-06-24T01:58:06.659697,Wallets
GC1036 Multi Slotted Cardholder/Wallet,Wallets:2024-06-24T01:58:06.659697:14,b_f2s9m5j5tr,MiMi Wholesale,"{'amount_cents': 1125, 'currency': 'USD'}",14,2024-06-24,2024-06-24T01:58:06.659697,Wallets
Genuine Leather Bifold Wallet Long Wallets for Men Women,Wallets:2024-06-24T01:58:06.659697:15,b_8j7pkksphx,American Leather Goods,"{'amount_cents': 3998, 'currency': 'USD'}",15,2024-06-24,2024-06-24T01:58:06.659697,Wallets
