token,brand_order_token,rating,comment,replies,retailer_name,created_at,publish_at
br_heussx273t,bo_es4hhwjtqv,2,"Fulfillment Received half of the order & haven't been credited for the remaining despite several emails. Someone called saying there were going to send the rest to ""make things right"" and still haven't done so after 2 months. As a regular, I will never order from them again.",0,Parsons Gifts & Boutique,1699357285000,1699560000000.0
br_mf9fetuukk,bo_gsftkksxau,5,Love ,0,The Pickled Lemon,1699218870000,1699387200000.0
br_5adqrnsanv,bo_t7kqnt5s8v,5,Our customers & staff are hooked on Teleties! Always great to work with & product quality is amazing!,0,Market No. 48,1698954013000,1699300800000.0
br_dscbyp75cs,bo_mzmwce4wwn,5,Great Product! As always! ,0,Abby Nicole's,1698880240000,1699038000000.0
br_mvfubtcs8b,bo_mngs8kjtdh,5,"Repeat customer, best hair ties ever  ",0,The Sandpiper Company,1698769029000,1698951600000.0
br_582n8mpvgm,bo_6wbuk3kbww,5,Always great!  ,0,The Autumn Daisy,1698462468000,1698778800000.0
br_vawm6g48y5,bo_kmjs3x7teh,5,"Great delivery time, packaged nicely, all items ordered were delivered. ",0,"Agave, The Arizona Spa",1698340895000,1698692400000.0
br_tggyy4qytu,bo_rtdnnk3ed2,5,Great ,0,Emma K's Home Accent & Gift Shop,1698339948000,1698692400000.0
br_wbsarmjhed,bo_czu9vtc5xv,5,Perfection as always! ,0,The Gingham Tiger,1697891649000,1698174000000.0
br_9y3m82ejn9,bo_3rbvrzu8zy,5,Excellent sell through We always do well with Teleties and we like the way they are always coming up with new designs.,0,Lawton Hall,1697316756000,1697569200000.0
br_2mamfyytex,bo_tbdgt43kuq,5,Good  It would be helpful if the invoices had style numbers on them ,0,BRAND BAR,1697038643000,1697223600000.0
br_5ta9hbdrex,bo_jt5z2vzpgx,5,"Super Excited about our TELETIES!!!! We are so excited to start selling TELETIES in our store. Thank you for the employee fee gift...The team was excited to get those!!
Great packaging and so organized/easy breezy with the barcode and price already on there!",0,Heritage Farms General Store,1696970296000,1697137200000.0
br_tes93qdpr7,bo_3xwypfxz6y,5,Always superb  ,0,Sunny And seventy Five,1696770950000,1697050800000.0
br_nyudq733j6,bo_e3mxvjhg2m,5,"There are copycats, but they aren't TeleTies!! These are the best! High quality, fast shipping, they fly out of our shop! Love the new matte ties.",0,Texana Outfitters,1696620803000,1697050800000.0
br_vhtan7jauf,bo_4zdbwfbd5u,5,Love Love these products! Great quality and will be ordafain soon!,0,JJ’s Pottery & Gifts @One Eleven Gordon,1696599843000,1697050800000.0
br_bp9tgm3ks7,bo_uz7nxw2gcm,5,"Very fast shipping, just as descibed, good quality  ",0,Loralei's Boutique & Gifts,1696452434000,1696618800000.0
br_m2p7zd45pp,bo_rvmuar3whx,5,"Very fast shipping, just as descibed, good quality  ",0,Loralei's Boutique & Gifts,1696452174000,1696618800000.0
br_8bf9nz5ccf,bo_5bbnm6vwjb,5,Was very happy with product. ,0,Abby Nicole's,1696386414000,1696618800000.0
br_mb9m9fvgac,bo_mkrc98cuf9,5,Always great merchandise! One of our very best selling lines. ,0,Abby Nicole's,1696385822000,1696618800000.0
br_76mq63485z,bo_vnrwu6zwv7,5,Excellent!! ,0,Transition Hair & Color Salon,1696347038000,1696532400000.0
br_5v2xsuz75x,bo_cgkmvjde43,5,Will be ordering again thanks Already sold some this morning they are cute don't know what took me so long to carry these. The young girls love them ,0,Foxy Boutique,1696269211000,1696446000000.0
br_xyrg74zrmt,bo_mfkk8xw7aw,5,Lives up to its name Extreuhapoy and will be adding more products to the line in store ,0,Flowers By Freddie,1695966766000,1696359600000.0
br_bzcqwre25a,bo_5xehy9b67j,5,Quick turnaround time  ,0,The Autumn Daisy,1695864590000,1696273200000.0
br_pkz6s7ay5j,bo_x9ez3twru4,5,Awesome! ,0,The Chocolate Bunny,1695483418000,1695754800000.0
br_h74tqmvhah,bo_bpatd4bz54,5,Always a happy customer! ,0,The Southern Decorista.com,1695473751000,1695754800000.0
br_eegbb6yk2v,bo_k2qvb6d337,5,Great product! We love these and they sell quickly. Throw them in a bowl or container and that's it. Customer dig through them. Love the new scrunchie! Can't wait to get more in. The small is our best seller. My hair is fine and they hold my hair all day - no more slipping or pulling out my hair when I take it out. ,0,Puppy Dawgs and Cat Tails,1695304775000,1695668400000.0
br_2d8679fpb3,bo_kwfdhc4sq3,5,The perfect purchase! ,0,Main Street Chic,1695063181000,1695236400000.0
br_y52ygpmws2,bo_dq5u8ywy3r,5,thank you  ,0,Morning Sage Boutique,1695041834000,1695236400000.0
br_9eyvb4xhbg,bo_amks3sx3q8,5,Great purchase!  So excited to be selling televise in my boutique! Hoping for them to be a hit! ,0,Bryant & Co. Boutique LLC,1694974668000,1695150000000.0
br_27ss2s4f2v,bo_xw78bcnwy2,5,Fast response and product fulfillment ,0,Mustard Seed Market,1694951469000,1695150000000.0
br_f9jhke3vjr,bo_zbrsg6srfg,5,So happy  ,0,The Pickled Lemon,1694871094000,1695150000000.0
br_y9estef43w,bo_53acfyz8bs,5,thank you ,0,Morning Sage Boutique,1694571849000,1694804400000.0
br_2uj39kwxx3,bo_r4h56adrdn,5,Quick and easy! Thank you!  ,0,The Fitzgerald Pilates,1694537667000,1694718000000.0
br_5ncztgftme,bo_abmx6sv6s2,5,thank you ,0,Morning Sage Boutique,1693967167000,1694199600000.0
br_3zmurjzsdf,bo_t74avfyfu9,5,Sp happy with my purchase  ,0,The Pickled Lemon,1693961515000,1694199600000.0
br_nkrd96eydz,bo_h5dyzn37b2,5,Quick shipment time and great products  ,0,The Autumn Daisy,1693785028000,1694026800000.0
br_y2c3979j4g,bo_yggnvbufu6,5,"Teleties have been a wonderful addition in our boutique. Teleties go out the door as soon as they come in. We are very pleased with the quality, service and shipping.",0,PlumCrazy Boutique,1693593283000,1694026800000.0
br_2bra6ttbby,bo_ygjqsa6fys,5,great products Everyone looks forward to the arrival of these! My girls keep buying up all the inventory!!,0,Susan Heitmann,1693503832000,1693940400000.0
br_sfsmachcrw,bo_hdgz2xycae,5,"Perfect for our Salon! The hair ties are made from a strong elastic material that provides a secure hold without causing any breakage or damage to the hair. The headbands are also well-liked for their comfort and ability to stay in place during workouts or activities.
In addition to their functionality, TELETIES hair ties and headbands come in a wide variety of colors and styles, catering to a diverse range of customer preferences. This allows wholesalers to offer a comprehensive selection to their customers and meet",0,Che'mel Salon,1693323996000,1693508400000.0
br_vjqjyz8947,bo_8hhas2k7ka,5,"Great product The hair ties are made from a strong elastic material that provides a secure hold without causing any breakage or damage to the hair. The headbands are also well-liked for their comfort and ability to stay in place during workouts or activities.
In addition to their functionality, TELETIES hair ties and headbands come in a wide variety of colors and styles, catering to a diverse range of customer preferences. This allows wholesalers to offer a comprehensive selection to their customers and meet",0,Che'mel Salon,1693323952000,1693508400000.0
br_ny6pqenata,bo_5vkdje4jps,5,Always great merchandise ,0,Abby Nicole's,1693259422000,1693422000000.0
br_fetcwn2z8s,bo_jnj494qejb,5,Always great merchandise! One of our very best selling lines. ,0,Abby Nicole's,1693258995000,1693422000000.0
br_sb4q9hznpj,bo_85r35u4try,5,Good ,0,Natural bath spa,1692880362000,1693249200000.0
br_bwj7k9d36e,bo_3fbbznv7zk,5,Great product.. ,0,Chambers Memorial Hospital Gift Shop,1692383167000,1692730800000.0
br_6466vxm2e5,bo_kybsv5pf5a,5,thank you ,0,Morning Sage Boutique,1692067271000,1692298800000.0
br_acxjspj6h8,bo_aj7a9kpvmg,5,Best sellers!  Teleties and clips are always best sellers in my store!,0,Tamara’s Gifts,1691982318000,1692212400000.0
br_jwxnurp9b5,bo_89fx8mvvbr,5,Excellent sell through ,0,Lawton Hall,1691268368000,1691521200000.0
br_aggjdd4uha,bo_rttxh56yha,5,"Very fast shipping, just as descibed, good quality  ",0,Loralei's Boutique & Gifts,1691104116000,1691434800000.0
br_edg8fjry6k,bo_bxpxwm4m2v,5,Great quality and packaging  ,0,Southern Outfitters,1691032506000,1691434800000.0
br_htucctbf28,bo_gkbypymmad,5,Always great merchandise! One of our very best selling lines. Absolutely love the new colors and styles! Consistently good selling product.,0,Abby Nicole's,1690066603000,1690311600000.0
br_4yjdx8arec,bo_6avyappwwv,5,AMAZING experience!! Ships fast and ensures product gets here safely and not damaged!! I highly recommend using this vendor! They ship fast and ensure the products safe arrival.,0,Main Street Chic,1689951678000,1690311600000.0
br_j8g76577zk,bo_vg9994p4s3,5,thank you  ,0,Morning Sage Boutique,1688734998000,1689102000000.0
br_ckbht3akt9,bo_mysqs23bbz,5,Always great merchandise! One of our very best selling lines. ,0,Abby Nicole's,1688602011000,1689015600000.0
br_98z8y32mhe,bo_ta9679cqnj,5,"My fave hair accessory! Teleties are my go-to hair accessory! Love them! Our customers love them all, too!!",0,Refresh Boutique,1688574178000,1688756400000.0
br_ghsrp7uth4,bo_dcmqmpapfz,5,Exactly what our customers asked for. Products as described. Quick shipping.  ,0,The Country Club of Virginia Racquet Sports Pro Shop,1688570894000,1688756400000.0
br_y3egnc2bw8,bo_hrqymdshph,5,Super! ,0,Pam Smith Investments,1688504706000,1688670000000.0
br_vxwxrwhz5d,bo_suw3n4hr9d,5,I’m am NEVER disappointed! ❤️  Everyone loves a good Teletie! ❤️❤️,0,Loopsey Boutique,1688419567000,1688670000000.0
br_rs9s7brjcp,bo_gtkz3fqyra,5,Everything so far has been excellent ,0,Jane Doe Boutique,1688321596000,1688583600000.0
br_pwz2x4qhun,bo_y9x8gw493d,5,Always great merchandise! One of our very best selling lines. ,0,Abby Nicole's,1688010898000,1688410800000.0
br_sgzf8wkegt,bo_rvj7qaswjy,5,exellent! always the store favorite! ,0,Simply Us Boutique,1687538093000,1687892400000.0
br_tkf3u9b8m4,bo_37xsbheuz4,5,These sell out every time  ,0,Love's Pharmacy & Gifts,1687515074000,1687892400000.0
br_9ktah4w88n,bo_vpzq9e7tr7,5,Great ,0,HB Trolley Stop,1687219228000,1687460400000.0
br_2cx8jcvdrv,bo_y39q8hmw8w,5,Always great merchandise! One of our very best selling lines. ,0,Abby Nicole's,1686963870000,1687287600000.0
br_8d7tyd4xsg,bo_vrkybh2wfx,5,Excellent sell through Exceptional quality and customer service! Always follows up.,0,Lawton Hall,1686939537000,1687287600000.0
br_6q6q2znrt4,bo_7jnmm3vbkx,5,Always speedy shipping! A customer favorite in my store!  ,0,The Darling Daisy,1686871984000,1687201200000.0
br_unbxftazdk,bo_pxvapngrtd,5,Always great merchandise! One of our very best selling lines. ,0,Abby Nicole's,1686697171000,1686855600000.0
br_wy3ths5thn,bo_svtyrmnt6m,5,Always great products!!!! ,0,Christy’s Boutique,1686350153000,1686682800000.0
br_7zp3hbv7fu,bo_qqfmnxdd7a,5,Excellent Company with an Overall Excellent Product! ,0,"Peach Pepper Jam, The Marketplace",1685851584000,1686078000000.0
br_num3ryjfg8,bo_bhn3r9vkra,5,Always great merchandise! One of our very best selling lines. ,0,Abby Nicole's,1684982516000,1685473200000.0
br_3cutwt3zw8,bo_hq85ajyme3,5,Always great merchandise! One of our very best selling lines. ,0,Abby Nicole's,1684982150000,1685473200000.0
br_af7bnqqcas,bo_h9c2rx37p9,5,thank you ,0,Morning Sage Boutique,1684818214000,1685041200000.0
br_q8f8bnju9r,bo_j6bqkhwma4,5,Love having these in our shop! Thank you! ,0,Glad & Young Studio,1684811476000,1685041200000.0
br_u248s2bctw,bo_rqyvrbakzj,5,"Great company! Clients love these items. They are high quality, affordable and they give back with each purchase. Even our super high-end clients rave. What more can you ask for?!",0,Total Look Salon & Spa,1684772184000,1684954800000.0
br_qunptemmrt,bo_u63vwzvsk9,5,great product for check out counter ,0,Vineyard's Gifts,1684627234000,1684868400000.0
br_zgsqpfadd6,bo_cd8x6cpvjq,5,they are the best! ,0,The Southern Decorista.com,1684516401000,1684868400000.0
br_8tpwkr5z6m,bo_5sdny8ten3,5,#1 Item in my store Love Teleties!,0,Sweeter Than Hunny,1683128372000,1683313200000.0
br_nh73djstuj,bo_ntkqujqxfm,5,Great as always  Fast shipping. Great product ,0,STEEL GRACE LLC,1682602834000,1682967600000.0
br_e9cnaknqja,bo_k6tacvgezc,5,Love this product!! ,0,Lillian's Inc dba: Elle Belle Boutique,1682389896000,1682622000000.0
br_h8bj6dbdy2,bo_bvc8mxh2x4,5,Customers love ,0,City Florists,1682303337000,1682535600000.0
br_z4g3rm7afa,bo_gkzxdbevju,5,Always Perfect! ,0,Turnage Drug Store,1681413778000,1681758000000.0
br_9vu2qyksmg,bo_wb6sptsagn,5,Great quality elastics and packaging  ,0,Rustic Roots Hair Studio,1681316692000,1681498800000.0
br_srmns6g8q9,bo_5rh9dpx79v,5,Fantastic company to work with! Really hoping our customers love the hair ties as much as I do! ,0,Tobinson Ace Hardware,1681309246000,1681498800000.0
br_s5knvfehdf,bo_v2m95t5du9,5,LOVE the quality of ALL of the items ordered!! Colors are FAB!!  ,0,THE SASSY HANGER,1680932253000,1681239600000.0
br_m6b5rxzvxh,bo_dnpw7knv7k,5,Always great merchandise! One of our very best selling lines. ,0,Abby Nicole's,1680397925000,1680634800000.0
br_mxgn7928hz,bo_z633ryd62j,5,Always great merchandise! One of our very best selling lines. ,0,Abby Nicole's,1680397749000,1680634800000.0
br_3nzezp2uhd,bo_cgfpcjtsgg,5,Great!  Sold half of what we bought the day they came in! ,0,Clark’s Creations LLC/chaddrick’s LLC,1679836478000,1680030000000.0
br_9a9uhftfer,bo_dj6djaqvas,5,Great product! ,0,The Glossy Goat,1679752854000,1680030000000.0
br_8f2h6vjx5g,bo_3crc4pgzaf,5,Fantastic experience! Excellent product and quick shipping.  ,0,Style & Grace Boutique Salon,1679576554000,1679943600000.0
br_4yz94xesqe,bo_6khdegmquh,5,Love everything! These have been a HUGE hit in my store. They always ship quickly and have always answered any questions. ,0,Wild Grace Co,1678899090000,1679079600000.0
br_vwvw728e3m,bo_d83cgas5m5,5,Most comfortable clips ever The tiny clips are especially cute. The big clips are super strong and have a comfortable shape against the head. The most comfortable hair clip ever. And the colors are trendy and gorgeous. They arrived faster than expected!,0,Blo Bernardsville,1678664614000,1678820400000.0
br_6k72pavkws,bo_eyfjww77mj,5,excellent ,0,Simply Us Boutique,1678561016000,1678820400000.0
br_6ywxc7s7th,bo_pcaxv86qq3,5,Always great merchandise! One of our very best selling lines. ,0,Abby Nicole's,1678408569000,1678820400000.0
br_ajzf7udk8n,bo_mumdkwg6p5,5,amazing products ,0,Dolly & The Bean,1678275406000,1678478400000.0
br_7f88bv7hav,bo_9cvjs2pxrb,5,One of my top selling items! ,0,Sweeter Than Hunny,1678067195000,1678305600000.0
br_6bzxc8fcp7,bo_76kermusd9,5,These have been a great sale item!! Clips and bands :) The display bowl was a huge help with making the sales rock!! Wish the bowl came with the purchases instead of sold separate. ,0,THE SASSY HANGER,1677626458000,1677787200000.0
br_xpxeprxyaf,bo_6gq47dezr8,5,GREAT!!!! Shipping is fast and these items go great. Thank you!!!,0,Downtown Bea's Boutique,1677523726000,1677700800000.0
br_7eg7aqfafr,bo_yh4ed55wxf,5,Awesome product!  ,0,"Praising Cactus Boutique, LLC",1677434910000,1677614400000.0
br_hme9b7yfpn,bo_nqqqqdxw65,5,"Fast shipment, accurate order. ",0,Doodles by Emma Kate,1676939471000,1677182400000.0
br_z3c5ud92n8,bo_rnut3e2dq7,5,Love  ,0,"Christine's Creations, LLC",1675984253000,1676318400000.0
br_u46h5wwdya,bo_2us6kegug5,5,Great Product! ,0,Country Bears Farm,1675535380000,1675800000000.0
br_knjucyr5ew,bo_ye7qn8aq85,5,This is a good selling product! ,0,"Perfect Touch, Inc.",1675470850000,1675800000000.0
br_sctsyhe3w6,bo_3svgnhyq8n,5,"Can't go wrong with Teleties in your shop! I have carried them for years, and they are still one of my best selling items, thank you!! ",0,brickcity emporium/ bowkays,1675339490000,1675713600000.0
br_xghukxzdtc,bo_ew8xkk5fw8,5,Great product  ,0,Mixed Metal Works,1675215522000,1675454400000.0
br_j597cq9ekw,bo_bb8ztj4tty,5,Always great merchandise! One of our very best selling lines. ,0,Abby Nicole's,1675049865000,1675281600000.0
br_fs94wum57k,bo_rc58cuyn7c,5,Love the quality and beautiful colors!  ,0,The Modern Jar,1674574077000,1674763200000.0
br_vya7dmjebk,bo_tafazvsht6,5,Always great merchandise! One of our very best selling lines. ,0,Abby Nicole's,1674424745000,1674590400000.0
br_hheh2r64r7,bo_m27pqguu2s,5,A+++**+ ,0,Magnolia Mercantile Co.,1673892821000,1674072000000.0
br_j5zebyt5r7,bo_eggb6w5kax,5,Great ,0,Merle Norman Cosmetics & Boutique,1673754313000,1674072000000.0
br_3dve6macms,bo_y6m3t2zuv3,5,"Teleties Rock!  We Keep ordering, they keep flying off the shelf. Easy to promote on social. Popular. ",0,Amala Detox,1673479478000,1673640000000.0
br_385vsxtgrp,bo_8nnhukc5qe,5,great ,0,Lillian's Inc dba: Elle Belle Boutique,1673451620000,1673640000000.0
br_652tunfq88,bo_xpbx7kwzqa,5,Love these! fast shipping ,0,Lillian's Inc dba: Elle Belle Boutique,1673451591000,1673640000000.0
br_2suxpxrjgx,bo_gmfckfwqn9,5,Excellent product Shipping was fast and love the products. Can't wait to put them in my shop. ,0,Downtown Bea's Boutique,1673285214000,1673467200000.0
br_wcv5vtn669,bo_jxany4qstb,5,Good product! I love that they change with the seasons. And they move quickly. ,0,Holmes Pecan,1673196916000,1673380800000.0
br_xvpzfszcf2,bo_6yb2n4q5bb,5,"My customers LOVE TELETIES!! I have carried TELETIES for a couple of years and they are the most popular hair accessory in my shop, always selling out! Thank you!! ",0,brickcity emporium/ bowkays,1673182845000,1673380800000.0
br_t863v82gqp,bo_pf22agbcyh,5,These are great sellers in our boutique.  ,0,Sassy Sunflower Boutique LLC,1672600634000,1672776000000.0
br_6htu7tvq3b,bo_g9qatd6r7x,5,They sell themselves! So popular among our customers.  ,0,My Kids Attic,1672246063000,1672430400000.0
br_3sn5fewqxg,bo_bfa5c83h2k,5,Love  ,0,"Christine's Creations, LLC",1671540447000,1671739200000.0
br_7t97ugszd9,bo_4qud59wtbd,5,Great  ,0,"Christine's Creations, LLC",1671540437000,1671739200000.0
br_vfabump697,bo_xgn8egembk,5,High Sell through Restocked more than once! Really high sell through. Great reputable products.,0,Juniper Lane,1671480487000,1671652800000.0
br_snwjn46a32,bo_d7f9yb234q,5,Fantastic as always! We have ordered Teleties a few times now and can never keep them in stock! Everyone loves them and so do we. ,0,Lindsey K & Co,1671458198000,1671652800000.0
br_8wzbn7arg8,bo_vgt2smhr46,5,Great  ,0,Merle Norman Cosmetics & Boutique,1671240038000,1671566400000.0
br_buy9f2sz64,bo_2g4eb3kdrr,5,Great product  ,0,"Christine's Creations, LLC",1670976794000,1671220800000.0
br_2btdmwv9q7,bo_xr27gzx8ru,5,Always great merchandise! One of our very best selling lines. ,0,Abby Nicole's,1670290638000,1670529600000.0
br_esrmdrusjz,bo_22fzuuee8e,5,Quality product  ,0,Country Bears Farm,1669840539000,1670011200000.0
br_pxkytxgc5h,bo_zcwdsypg2f,5,A+++++ ,0,Magnolia Mercantile Co.,1669732623000,1669924800000.0
br_qfnzgzvkc2,bo_35q969jpfg,5,Top seller 10/10 Recommend!  I constantly restock!! ,0,Southern Twist of Laurens,1669336399000,1669752000000.0
br_prtztehm6t,bo_pfjvsyg7vq,5,"My customers love the clips, very sturdy and great quality!  ",0,Southwest Twister Co.,1669234841000,1669665600000.0
br_htan8cvz2d,bo_wfu78nr47f,5,Great First Experience ,0,Amazing Grace Boutique and Tanning,1669124408000,1669406400000.0
br_ycp44j2bmn,bo_e2v2r68kve,5,"Love everything! First time ordering, will definitely restock! ",0,Ollie Frocks Boutique,1669074535000,1669233600000.0
br_94nwtcsvzn,bo_vkrndguqft,5,Customers love My customers like the product! Fulfillment speed could be a little faster but otherwise pleased with this company!,0,Sage Boutique,1668909469000,1669147200000.0
br_sjmuqx2z3x,bo_sg8x86xgv9,5,"Great product, my customers love them! ",0,Austin + Park,1668702351000,1669060800000.0
br_m6m4y4bsc9,bo_gyjgtexacf,5,A++++++ ,0,Magnolia Mercantile Co.,1668422221000,1668628800000.0
br_689ycngxhp,bo_t9cx98r88w,5,Great ,0,Uptown Girls,1668275875000,1668542400000.0
br_ahyy9jr4nj,bo_8fs3b9ht4v,5,"I am in love with these products and the company! I placed an opening ordering with TELETIES after Purchasing a couple hair ties on my own. These hairbands really do stay in place, do not pull the hair out and are cute and fashionable. I was missing a couple items from my initial order and they responded quickly, apologized and sent out my missing items within 24 hours. Great customer service all around.",0,Blue Waters Massage And Skincare,1668113041000,1668542400000.0
br_jzs3srfkkc,bo_vdsjbc88j8,5,Teleties are awesome!! ,0,Two Cumberland,1668050024000,1668542400000.0
br_zzugtu2gkc,bo_fkrwpzc4rf,5,the newest perfect hair clip! ,0,Salon Elle,1668034560000,1668456000000.0
br_gfdw69nxmu,bo_4u295mbw4k,5,Wonderful product!! ,0,Christy’s Boutique,1667957087000,1668456000000.0
br_ften9zxns9,bo_ucgdzrjry2,5,such a fun grab gift  ,0,The Canary,1667852671000,1668024000000.0
br_yv9vbktfc6,bo_a3nrfksvm7,5,Arrived safely! ,0,M.A. Pickett,1667609573000,1667937600000.0
br_n5sxe68cv7,bo_257aj5au5y,5,Always great merchandise! One of our very best selling lines. ,0,Abby Nicole's,1667608588000,1667937600000.0
br_gbd3gjg2q5,bo_7aeh64ut8d,5,Everyone likes the Teleties! ,0,Clay Farm Market,1667584600000,1667937600000.0
br_95npxq7657,bo_egmte9ra4v,5,Love these!  ,0,BodyBalance Massage Therapy and Wellness,1667503211000,1667851200000.0
br_a2xpp8ztcc,bo_2ck7ag7w2r,5,Great Product. We love Teleties! ,0,ShipOnSite Wake Forest,1667398888000,1667588400000.0
br_4xtnmgxjxj,bo_krm24tf2gb,5,New Teletie clips are amazing!  My customers cannot get enough of the new clips. We have reordered several times and I already need to again. ,0,Yellow Tulip Design,1667354920000,1667588400000.0
br_25vay54mzv,bo_3rp47djhft,5,thank you! ,0,Morning Sage Boutique,1666937016000,1667329200000.0
br_8a9625c3gj,bo_6txb84rrjm,5,these are amazing! thank you!  ,0,Morning Sage Boutique,1666936968000,1667329200000.0
br_bwhwtaetvj,bo_2zvsfbh9a3,5,Fun ,0,Halo Salon,1666917794000,1667329200000.0
br_pt86hq3kbz,bo_mhpja4ut85,5,Great packaging and service! Very protective shipping and everything was in great condition. ,0,The Sundry House,1666828182000,1666983600000.0
br_sqkyb2j8f7,bo_t6dxhd8k48,5,Always great merchandise ,0,Abby Nicole's,1666558868000,1666724400000.0
br_3j68hbm7qa,bo_qpxd7sv2eh,5,Excellent! ,0,Ihana Salon,1666546267000,1666724400000.0
br_tsse8e2sqc,bo_uyz8nkykq2,5,Our customers live the Brand and selection!  ,0,My Kids Attic,1666459304000,1666724400000.0
br_csxyk7hnk7,bo_d2d74wg87r,5,Starter kit of ties and a few more items.  ,0,"Christine's Creations, LLC",1666445897000,1666724400000.0
br_qquctehpyr,bo_pwmn3da49d,5,Always great merchandise ,0,Abby Nicole's,1666394561000,1666724400000.0
br_6m52bd8dj3,bo_wf775qabxm,5,Excellent ,0,My Favorite Things,1666355235000,1666724400000.0
br_5nwwdm2sb2,bo_7bwygx3ga5,5,Great Seller These are a great seller in our high school bookstore/boutique. We display them on the counter near the cash register and its so easy for customers to add them on to their purchases. ,0,Duchesne Academy,1666296541000,1666638000000.0
br_m3vf9tfqha,bo_sfu2t7yy59,5,always a top seller!  ,0,Uplifted Salon,1666287009000,1666638000000.0
br_jfp9g9fqs3,bo_3zf2pcfmu2,5,Delightful ,0,Knots Salon,1666110556000,1666292400000.0
br_79z9thfdyj,bo_5vnc9w88ry,5,Great product!  These are so great! I can’t wait to expand with other teletie products.,0,EB and Company,1665827389000,1666119600000.0
br_mjp4pf6m85,bo_whumnrnmr2,5,Perfect as always!!  Thanks for always being so quick to fulfill orders! ,0,The Preppy Pineapple,1665170664000,1665601200000.0
br_k8hk2wpz8x,bo_94auvs5q6s,5,Great Seller! ,0,Mustard Seed Boutique,1665072188000,1665514800000.0
br_hfmhvw6842,bo_fhteqjbnzd,5,Was very happy with product. ,0,Abby Nicole's,1664675219000,1664910000000.0
br_hby42pr36r,bo_aznxwj4ued,5,"Great! Great packaging. I was worried about the glass display bowl, but it came filled nicely and intact with marketing materials. Fast shipping as well. ",0,Autumn and Blues Boutique and Cafe,1664565797000,1664910000000.0
br_zstdr3gywe,bo_237ktkxv7y,5,"My customers love TELETIES, number one item for daily sales, thank you!! ",0,brickcity emporium/ bowkays,1664536399000,1664910000000.0
br_7cu98mfvjx,bo_buz6yqd39q,5,These fly off the shelves! ,0,Ihana Salon,1664337780000,1664564400000.0
br_6wmtunksa5,bo_ngjfxrv7wh,5,"Always reliable, thank you! ",0,Marina Station Provisions,1664232584000,1664391600000.0
br_rkmtyrwh7m,bo_ebvqcdy2yh,5,Excellent  Wonderful products and sells very good! My customers love them!,0,The Bling Shack,1664033261000,1664305200000.0
br_gs48e2n5ad,bo_ggu3m6jbaw,5,Excellent Purchase Great products with awesome response time! We love carrying Teletie in our storefront.,0,HoneyBee Boutique,1663868973000,1664218800000.0
br_w43te9xxxq,bo_4r7wggy7xg,5,perfect ,0,Lainie’s Gifts & Decor,1663657690000,1663873200000.0
br_p9cpryyuxg,bo_m9jhece9ce,5,Always great merchandise ,0,Abby Nicole's,1663603235000,1663786800000.0
br_ez5hphgftg,bo_wff9tv58t9,5,Always great merchandise ,0,Abby Nicole's,1663602925000,1663786800000.0
br_y4s6k7x95g,bo_ze689e4rwz,5,Love love love these teleties!! ,0,Uptown Cheapskate,1663362772000,1663700400000.0
br_mex7t83nc2,bo_y8n4zf3k6j,5,Highly recommend! I ordered the small starter kit and I love it! It’s perfect to get started with and Teleties also sends you samples for yourself and employees! How neat! ,0,"Carolina Girl Boutique, LLC",1663161086000,1663354800000.0
br_d48u9cqaeg,bo_uqc8hc7cmc,5,Our customers LOVE this brand so much! ,0,Laugh and Love Always,1663101469000,1663268400000.0
br_m4h8wvkd2b,bo_m6dkndmtpk,5,A+++ ,0,Magnolia Mercantile Co.,1662221724000,1662577200000.0
br_nz3j6r7duf,bo_qh3d42gqmc,5,Teleties are a #1 seller in my shop!! My customers LOVE them! Thank you! ,0,brickcity emporium/ bowkays,1662199801000,1662577200000.0
br_y2nrxkrxxb,bo_xmhjhpjzse,5,Always great merchandise ,0,Abby Nicole's,1662079090000,1662577200000.0
br_twjpprctp7,bo_yy9hamfnxk,5,looks good ,0,GatorPatch Inc DBA Hearth & Heart,1661575601000,1661886000000.0
br_6bacw9cq6n,bo_hjquhjfdg4,5,These are so cute and exactly what our gym clients need during their workouts and everyday life. They were very excited to see them on our display table. Thank you for the quick shipping and abundant variety! ,0,Prestige Strength Fitness,1661451316000,1661799600000.0
br_6ej5a9etv5,bo_2mbsb6h4rv,5,Reorder always going to reorder or teleties! we love the new colors of headbands.  very fun! ,0,Sora Binti Boutique,1660794133000,1661194800000.0
br_w5u5a67n8w,bo_u2dgvx3yjp,5,Love! ,0,Ihana Salon,1660673233000,1660849200000.0
br_uu6bhhzab2,bo_jcm8qkccff,5,Teleties have been an awesome addition to our store.  ,0,The General Store,1660579083000,1660762800000.0
br_w3sjhcgayw,bo_v6w6czz937,5,Love! So glad I discovered teleties!! I know my customers will love them as much as I do!,0,Elliott Blake,1660575690000,1660762800000.0
br_pm9c9mw9mf,bo_h7f2ad6cbd,3,"Always love the products but… So, I’ve ordered numerous times so I just scroll quickly through the list and add to cart. The hair clips have sold well so I ordered all that were in stock. Including the ones I pictured below. DO NOT order the tiny ones. There should be a size comparison in the photos. This clip, they have retailing for $8.99. I can’t even get wholesale for it. I’m just out the money for all of those I bought. They are too small even for my best friends 3 year old hair. Otherwise o love teleties!",0,University Pickers Birmingham,1660495019000,1660676400000.0
